10,3,-1,c,0.6934248387195664
10,4,1,tD,0.07435022919438779
10,4,1,tE,0.2074808766739443
10,4,1,tI,0.01019556773595347
10,4,1,tO,0.07179051134393861
10,4,2,tD,0.05219004209386185
10,4,2,tE,0.15912130233366042
10,4,2,tI,0.004495248163514286
10,4,2,tO,0.046618018564612916
10,4,3,tD,0.04805151066510007
10,4,3,tE,0.14345643943175673
10,4,3,tI,0.002776736988924313
10,4,3,tO,0.043130480680459486
10,4,4,tD,0.04701223564567045
10,4,4,tE,0.13119170556310564
10,4,4,tI,0.003235497399471569
10,4,4,tO,0.04270913759168858
10,4,5,tD,0.046031908181030305
10,4,5,tE,0.11813750250265002
10,4,5,tI,0.006509973686189066
10,4,5,tO,0.04158112210500985
10,4,6,tD,0.04354249079246074
10,4,6,tE,0.1082027307804674
10,4,6,tI,0.007737010542504625
10,4,6,tO,0.039058262972394
10,4,7,tD,0.04218637048033998
10,4,7,tE,0.10237173894885927
10,4,7,tI,0.010995778145646909
10,4,7,tO,0.03714897866256069
10,4,8,tD,0.041359894743654875
10,4,8,tE,0.09244152178289369
10,4,8,tI,0.010408543526665502
10,4,8,tO,0.03467768963736793
10,4,9,tD,0.03987445055041462
10,4,9,tE,0.08273213420761749
10,4,9,tI,0.01797012360097142
10,4,9,tO,0.030905125528244145
10,4,10,tD,0.036853105921763926
10,4,10,tE,0.07784373577218502
10,4,10,tI,0.013086031495089022
10,4,10,tO,0.027135892289496647
10,4,11,tD,0.034533563607838005
10,4,11,tE,0.06850007041357457
10,4,11,tI,0.01451862743848081
10,4,11,tO,0.023546476719765147
10,4,12,tD,0.03368863329174929
10,4,12,tE,0.06242836202727631
10,4,12,tI,0.008056149512713698
10,4,12,tO,0.021359787715404914
10,4,13,tD,0.032968286199029535
10,4,13,tE,0.05810837631579489
10,4,13,tI,0.007475522254482106
10,4,13,tO,0.019637324029715575
10,4,14,tD,0.03292674629134126
10,4,14,tE,0.056062416073400526
10,4,14,tI,0.00865991390600296
10,4,14,tO,0.018057092108472717
10,4,15,tD,0.033261168423341585
10,4,15,tE,0.05569277614122257
10,4,15,tI,0.011480906645573365
10,4,15,tO,0.016692638541751268
10,4,-1,s,0.296875
10,4,-1,x,0.875
10,4,-1,c,0.5094797419513064
10,5,1,tD,0.07562308454420417
10,5,1,tE,0.2250137805379927
10,5,1,tI,0.02096842171812568
10,5,1,tO,0.07282923022347192
10,5,2,tD,0.057074151227716356
10,5,2,tE,0.18793211796320974
10,5,2,tI,0.010279298571252487
10,5,2,tO,0.046879739070388796
10,5,3,tD,0.04735157136572525
10,5,3,tE,0.15842263572383672
10,5,3,tI,0.003322002109922323
10,5,3,tO,0.042280110833157476
10,5,4,tD,0.04479878258891404
10,5,4,tE,0.14595996524672955
10,5,4,tI,0.0033231010019341436
10,5,4,tO,0.041900394888517135
10,5,5,tD,0.043585798677522686
10,5,5,tE,0.13253877438604833
10,5,5,tI,0.009425697795584711
10,5,5,tO,0.040258071472286244
10,5,6,tD,0.040707313445163894
10,5,6,tE,0.11248598139267414
10,5,6,tI,0.008209069179191526
10,5,6,tO,0.03749962104674584
10,5,7,tD,0.03754938090452924
10,5,7,tE,0.09563046860508621
10,5,7,tI,0.012713231058272262
10,5,7,tO,0.0331016464328859
10,5,8,tD,0.035632130748126656
10,5,8,tE,0.0848762402171269
10,5,8,tI,0.009121523314810474
10,5,8,tO,0.030552347253542392
10,5,9,tD,0.03392930648406036
10,5,9,tE,0.07563592737307773
10,5,9,tI,0.00822046410443727
10,5,9,tO,0.027703965021762998
10,5,10,tD,0.03272107575205155
10,5,10,tE,0.07001160515705124
10,5,10,tI,0.00841651107884536
10,5,10,tO,0.025256065911011927
10,5,11,tD,0.03146436084003654
10,5,11,tE,0.06359365268610417
10,5,11,tI,0.00821941885560712
10,5,11,tO,0.023352327604273644
10,5,12,tD,0.03055505289143184
10,5,12,tE,0.058289388588164
10,5,12,tI,0.008114360104606021
10,5,12,tO,0.020378030970750843
10,5,13,tD,0.030039283958030863
10,5,13,tE,0.054476457501295955
10,5,13,tI,0.009980426032527854
10,5,13,tO,0.01816198519077928
10,5,14,tD,0.029870255929708947
10,5,14,tE,0.05210745384683833
10,5,14,tI,0.013193754249955721
10,5,14,tO,0.016073699661093996
10,5,15,tD,0.029773926568741445
10,5,15,tE,0.049798570226412264
10,5,15,tI,0.01423507238315263
10,5,15,tO,0.014610069391113938
10,5,-1,s,0.3984375
10,5,-1,x,0.859375
10,5,-1,c,1.0
10,6,1,tD,0.07457878896268084
10,6,1,tE,0.2050247105397284
10,6,1,tI,0.015820547099658144
10,6,1,tO,0.07074942831283745
10,6,2,tD,0.05356905449647456
10,6,2,tE,0.15041503692977132
10,6,2,tI,0.005898438584257747
10,6,2,tO,0.04374722973870424
10,6,3,tD,0.049128930743318054
10,6,3,tE,0.13649426685646177
10,6,3,tI,0.002905630174526474
10,6,3,tO,0.04185235994767087
10,6,4,tD,0.04747592263389379
10,6,4,tE,0.13088773016352206
10,6,4,tI,0.005683209633361306
10,6,4,tO,0.04166628444707021
10,6,5,tD,0.04647976686945185
10,6,5,tE,0.11793685614829882
10,6,5,tI,0.0071232275022503014
10,6,5,tO,0.03906199360460354
10,6,6,tD,0.04467044045217335
10,6,6,tE,0.10398639867315068
10,6,6,tI,0.005997719974668143
10,6,6,tO,0.0376281819404879
10,6,7,tD,0.04319140314124525
10,6,7,tE,0.09768137344392017
10,6,7,tI,0.009296178153089084
10,6,7,tO,0.03548871889011934
10,6,8,tD,0.041401381791802125
10,6,8,tE,0.08603149700677022
10,6,8,tI,0.020106778054032475
10,6,8,tO,0.03261919273641736
10,6,9,tD,0.041369404221186415
10,6,9,tE,0.08096420041285456
10,6,9,tI,0.017064742671636244
10,6,9,tO,0.02969157130709694
10,6,10,tD,0.040365839407313614
10,6,10,tE,0.07544259447604418
10,6,10,tI,0.010584447107214753
10,6,10,tO,0.02746860900109944
10,6,11,tD,0.03937434198218398
10,6,11,tE,0.07174285263754428
10,6,11,tI,0.013103874277245874
10,6,11,tO,0.025232871572254227
10,6,12,tD,0.03788591193384491
10,6,12,tE,0.06390930976020172
10,6,12,tI,0.00907932313248845
10,6,12,tO,0.023436082249429696
10,6,13,tD,0.03642409594263882
10,6,13,tE,0.057923617167398335
10,6,13,tI,0.007149605721482658
10,6,13,tO,0.02166676824357516
10,6,14,tD,0.03463034861604683
10,6,14,tE,0.053666791685391214
10,6,14,tI,0.006548384408190031
10,6,14,tO,0.019328209655039244
10,6,15,tD,0.03370823710924015
10,6,15,tE,0.050686308888252825
10,6,15,tI,0.0063651094799667286
10,6,15,tO,0.018423415837203114
10,6,-1,s,0.4375
10,6,-1,x,0.8828125
10,6,-1,c,0.8160549032317401
10,7,1,tD,0.07391586576122791
10,7,1,tE,0.20051634549163283
10,7,1,tI,0.01760441924680223
10,7,1,tO,0.07002841529172535
10,7,2,tD,0.05316487932112068
10,7,2,tE,0.1488573865336366
10,7,2,tI,0.0035777071657867054
10,7,2,tO,0.04292765909790372
10,7,3,tD,0.04859483059961349
10,7,3,tE,0.13390632631722837
10,7,3,tI,0.004322779698317391
10,7,3,tO,0.04192323778849095
10,7,4,tD,0.04673345321556553
10,7,4,tE,0.12732695044483988
10,7,4,tI,0.007474101068151565
10,7,4,tO,0.041466442593683796
10,7,5,tD,0.044901996462140235
10,7,5,tE,0.10941684335935861
10,7,5,tI,0.009281548045905462
10,7,5,tO,0.038228961593083415
10,7,6,tD,0.04199355899821967
10,7,6,tE,0.08315217650029809
10,7,6,tI,0.007574285017366492
10,7,6,tO,0.0328075487560903
10,7,7,tD,0.039661653153598306
10,7,7,tE,0.07317759021185338
10,7,7,tI,0.007800907622485587
10,7,7,tO,0.02915149125177413
10,7,8,tD,0.03759027084801346
10,7,8,tE,0.06689510965137742
10,7,8,tI,0.007216729169827886
10,7,8,tO,0.027842864756511213
10,7,9,tD,0.036336930289398876
10,7,9,tE,0.05977628429885953
10,7,9,tI,0.00839885095526794
10,7,9,tO,0.026423379700786124
10,7,10,tD,0.034941874023061245
10,7,10,tE,0.0539104939729441
10,7,10,tI,0.006414101431437303
10,7,10,tO,0.024148102381654706
10,7,11,tD,0.03400309411808848
10,7,11,tE,0.04775542806833982
10,7,11,tI,0.006458975769322327
10,7,11,tO,0.02280197587715035
10,7,12,tD,0.03343994998605922
10,7,12,tE,0.044787769184913485
10,7,12,tI,0.005872741782601224
10,7,12,tO,0.022062652867675447
10,7,13,tD,0.032918224856257436
10,7,13,tE,0.043208133665611964
10,7,13,tI,0.006087979523848238
10,7,13,tO,0.020748518709408623
10,7,14,tD,0.032121970598236654
10,7,14,tE,0.041575864565093074
10,7,14,tI,0.006047722891540616
10,7,14,tO,0.019249917505066452
10,7,15,tD,0.03191736241336912
10,7,15,tE,0.04084307264303789
10,7,15,tI,0.00569425482324732
10,7,15,tO,0.01848111859234147
10,7,-1,s,0.484375
10,7,-1,x,0.9375
10,7,-1,c,0.8160549032317401
10,8,1,tD,0.0724998233653605
10,8,1,tE,0.1996841789968312
10,8,1,tI,0.015359784746621396
10,8,1,tO,0.06946001648670062
10,8,2,tD,0.05467160958098247
10,8,2,tE,0.15326899364590646
10,8,2,tI,0.006463306331958544
10,8,2,tO,0.045010270475409925
10,8,3,tD,0.04813931532902643
10,8,3,tE,0.13001771802082657
10,8,3,tI,0.003403411438562519
10,8,3,tO,0.04184685632811549
10,8,4,tD,0.04668365076649934
10,8,4,tE,0.12417743306607008
10,8,4,tI,0.00495263123067222
10,8,4,tO,0.04062285673222504
10,8,5,tD,0.04420421169837937
10,8,5,tE,0.11464104948099703
10,8,5,tI,0.009242753500014562
10,8,5,tO,0.03817549237655476
10,8,6,tD,0.042135350860189644
10,8,6,tE,0.09803553887177259
10,8,6,tI,0.011451347994989192
10,8,6,tO,0.03443692569170768
10,8,7,tD,0.04054751781048253
10,8,7,tE,0.08386058524483815
10,8,7,tI,0.010888725274208507
10,8,7,tO,0.03217900552623905
10,8,8,tD,0.037552481016609816
10,8,8,tE,0.06527761298930272
10,8,8,tI,0.009529105367745311
10,8,8,tO,0.028384540107334034
10,8,9,tD,0.03453188208397478
10,8,9,tE,0.05619096752256155
10,8,9,tI,0.006633952410935308
10,8,9,tO,0.024889145608603332
10,8,10,tD,0.03376198784331791
10,8,10,tE,0.04973525807494297
10,8,10,tI,0.008375826884509783
10,8,10,tO,0.0235032332939057
10,8,11,tD,0.031092834565788506
10,8,11,tE,0.04184959615115076
10,8,11,tI,0.006112682029905651
10,8,11,tO,0.020736077332665446
10,8,12,tD,0.030155558835249393
10,8,12,tE,0.03851667444920168
10,8,12,tI,0.0057275462729448915
10,8,12,tO,0.018770680131264574
10,8,13,tD,0.02984607063815929
10,8,13,tE,0.03643596578272991
10,8,13,tI,0.0057822011210567625
10,8,13,tO,0.018118403345550177
10,8,14,tD,0.029983703236212023
10,8,14,tE,0.034455348803894593
10,8,14,tI,0.00624678359489432
10,8,14,tO,0.017591784014565442
10,8,15,tD,0.030060527262394318
10,8,15,tE,0.03316945025231689
10,8,15,tI,0.007221514204871104
10,8,15,tO,0.017131674002312743
10,8,-1,s,0.640625
10,8,-1,x,0.8515625
10,8,-1,c,0.8160549032317401
10,9,1,tD,0.06998121291864663
10,9,1,tE,0.2024140867497772
10,9,1,tI,0.014314190239188368
10,9,1,tO,0.07160673259493584
10,9,2,tD,0.04674338331446051
10,9,2,tE,0.1477788273151964
10,9,2,tI,0.004051423313643075
10,9,2,tO,0.04460422412957996
10,9,3,tD,0.044212677190080284
10,9,3,tE,0.1307540794927627
10,9,3,tI,0.00424522205948233
10,9,3,tO,0.042343063611847656
10,9,4,tD,0.04327551176538691
10,9,4,tE,0.11836636553518474
10,9,4,tI,0.005267960494735235
10,9,4,tO,0.04218189415909971
10,9,5,tD,0.0416197084414307
10,9,5,tE,0.10353794146794826
10,9,5,tI,0.005330714523626132
10,9,5,tO,0.039744682293074825
10,9,6,tD,0.037867502751760186
10,9,6,tE,0.08375692980596795
10,9,6,tI,0.006360825515103594
10,9,6,tO,0.03551376367631989
10,9,7,tD,0.03617922723351512
10,9,7,tE,0.07448041811818257
10,9,7,tI,0.005800700229561092
10,9,7,tO,0.03344990885090859
10,9,8,tD,0.03590807063155808
10,9,8,tE,0.06826460081385449
10,9,8,tI,0.009402207398059545
10,9,8,tO,0.03139982631270929
10,9,9,tD,0.03421925358823501
10,9,9,tE,0.061900928605464284
10,9,9,tI,0.006037901879768469
10,9,9,tO,0.02932955653538617
10,9,10,tD,0.03338479726226069
10,9,10,tE,0.05905066589009948
10,9,10,tI,0.006217153545621841
10,9,10,tO,0.02844467234873446
10,9,11,tD,0.03281309671117924
10,9,11,tE,0.057749032119754705
10,9,11,tI,0.0082368727082212
10,9,11,tO,0.02728327226561184
10,9,12,tD,0.032307687259162776
10,9,12,tE,0.05610421862627845
10,9,12,tI,0.010795559224245759
10,9,12,tO,0.025958895148166145
10,9,13,tD,0.031336070172255856
10,9,13,tE,0.050422103975433855
10,9,13,tI,0.007151916759151694
10,9,13,tO,0.023987157512058425
10,9,14,tD,0.030292466897080886
10,9,14,tE,0.04654931615688838
10,9,14,tI,0.007901866878096674
10,9,14,tO,0.02270328414674926
10,9,15,tD,0.030350761326990324
10,9,15,tE,0.03960569831542671
10,9,15,tI,0.007552012244467429
10,9,15,tO,0.021845300457838068
10,9,-1,s,0.4765625
10,9,-1,x,0.75
10,9,-1,c,0.6934248387195664
10,10,1,tD,0.0729249167861417
10,10,1,tE,0.2105917723942548
10,10,1,tI,0.017129092065248794
10,10,1,tO,0.0703865777834629
10,10,2,tD,0.04975204760674387
10,10,2,tE,0.14874841280281545
10,10,2,tI,0.004214743694049199
10,10,2,tO,0.04219877799538275
10,10,3,tD,0.04304528336506337
10,10,3,tE,0.1265891786571592
10,10,3,tI,0.004968162027471408
10,10,3,tO,0.040988215748686344
10,10,4,tD,0.03894766625599004
10,10,4,tE,0.10669130987720564
10,10,4,tI,0.005345551399825733
10,10,4,tO,0.037720419409063954
10,10,5,tD,0.03712894925381988
10,10,5,tE,0.09425109410425649
10,10,5,tI,0.007045918817425749
10,10,5,tO,0.03573567800705011
10,10,6,tD,0.03488594373455271
10,10,6,tE,0.08275330599630251
10,10,6,tI,0.007703683653705715
10,10,6,tO,0.03271524603148767
10,10,7,tD,0.033324817473767324
10,10,7,tE,0.07094360004062765
10,10,7,tI,0.007506903634479386
10,10,7,tO,0.029744112936236584
10,10,8,tD,0.030093064356478863
10,10,8,tE,0.0581613245466724
10,10,8,tI,0.006942442414814043
10,10,8,tO,0.0263012576798598
10,10,9,tD,0.028147364902542903
10,10,9,tE,0.05264772701775655
10,10,9,tI,0.005494544805425297
10,10,9,tO,0.023809038222088325
10,10,10,tD,0.027356524106871803
10,10,10,tE,0.05039477854850702
10,10,10,tI,0.00531797945148234
10,10,10,tO,0.02216701522525788
10,10,11,tD,0.026956651876098477
10,10,11,tE,0.049043826725101096
10,10,11,tI,0.006042790726169187
10,10,11,tO,0.02150359573450017
10,10,12,tD,0.02689641345583368
10,10,12,tE,0.04682116560055874
10,10,12,tI,0.009389321132696447
10,10,12,tO,0.020144032498200733
10,10,13,tD,0.02545120249313186
10,10,13,tE,0.04063803537050262
10,10,13,tI,0.0053149623220864065
10,10,13,tO,0.018311724389389078
10,10,14,tD,0.024711600322189043
10,10,14,tE,0.03692935723811388
10,10,14,tI,0.00477232839436571
10,10,14,tO,0.01728871122931014
10,10,15,tD,0.024373802301706746
10,10,15,tE,0.03476932776393369
10,10,15,tI,0.004493666711205151
10,10,15,tO,0.0162855989606857
10,10,-1,s,0.4765625
10,10,-1,x,0.7890625
10,10,-1,c,0.8160549032317401
10,11,1,tD,0.07408245429862291
10,11,1,tE,0.20519000460393727
10,11,1,tI,0.016640143458394353
10,11,1,tO,0.07139420088613406
10,11,2,tD,0.048448705018963666
10,11,2,tE,0.14249278834555298
10,11,2,tI,0.0031539931079823873
10,11,2,tO,0.04273902993812226
10,11,3,tD,0.044642983325757085
10,11,3,tE,0.12987724110251292
10,11,3,tI,0.0034856750197789855
10,11,3,tO,0.04202975113969296
10,11,4,tD,0.044291422406677154
10,11,4,tE,0.11681067409692332
10,11,4,tI,0.0060810656328588565
10,11,4,tO,0.0410576528199017
10,11,5,tD,0.04169713998795487
10,11,5,tE,0.0973958756052889
10,11,5,tI,0.009228740203434426
10,11,5,tO,0.03786428186724273
10,11,6,tD,0.038271462857956066
10,11,6,tE,0.07730902856681496
10,11,6,tI,0.009252840910713227
10,11,6,tO,0.032206848628081694
10,11,7,tD,0.03574247720884159
10,11,7,tE,0.06741181273479015
10,11,7,tI,0.006038122603286562
10,11,7,tO,0.028985013465377657
10,11,8,tD,0.0351665488188155
10,11,8,tE,0.06365332212299109
10,11,8,tI,0.007470238697930957
10,11,8,tO,0.02846343439326544
10,11,9,tD,0.03469752829172648
10,11,9,tE,0.058785798787139354
10,11,9,tI,0.009024957628328896
10,11,9,tO,0.026613176973400793
10,11,10,tD,0.03241517131100409
10,11,10,tE,0.05164078751578927
10,11,10,tI,0.006159411842037419
10,11,10,tO,0.02397796766566656
10,11,11,tD,0.030823542014113626
10,11,11,tE,0.04503877638257109
10,11,11,tI,0.0065547044312697835
10,11,11,tO,0.02282043114568417
10,11,12,tD,0.029938683492946438
10,11,12,tE,0.040040895810816435
10,11,12,tI,0.006056703541888662
10,11,12,tO,0.020650790307476807
10,11,13,tD,0.0292927223443985
10,11,13,tE,0.038771052081137895
10,11,13,tI,0.006370012461925701
10,11,13,tO,0.01905486723984359
10,11,14,tD,0.028881005873554386
10,11,14,tE,0.03633212385117077
10,11,14,tI,0.006342395974745159
10,11,14,tO,0.017408465281672156
10,11,15,tD,0.0287122360576177
10,11,15,tE,0.03533510431647301
10,11,15,tI,0.006415992844272599
10,11,15,tO,0.01675020287577839
10,11,-1,s,0.375
10,11,-1,x,0.859375
10,11,-1,c,0.8160549032317401
10,12,1,tD,0.07114598407410085
10,12,1,tE,0.20473420264199377
10,12,1,tI,0.015088920203934928
10,12,1,tO,0.06775543983761842
10,12,2,tD,0.046443993089487774
10,12,2,tE,0.14185460873879494
10,12,2,tI,0.003359267020764188
10,12,2,tO,0.04220455311937257
10,12,3,tD,0.04456255668774247
10,12,3,tE,0.13068172352388502
10,12,3,tI,0.004353184431562113
10,12,3,tO,0.04125579952308908
10,12,4,tD,0.04342328019673005
10,12,4,tE,0.10919747393112629
10,12,4,tI,0.008412279373810937
10,12,4,tO,0.03966897974636716
10,12,5,tD,0.038190126700792464
10,12,5,tE,0.08154589898651465
10,12,5,tI,0.006266947417760093
10,12,5,tO,0.03506719937664457
10,12,6,tD,0.03601614879211411
10,12,6,tE,0.07432803515112027
10,12,6,tI,0.006374049352065413
10,12,6,tO,0.03248281508979077
10,12,7,tD,0.03502603437169455
10,12,7,tE,0.06770986499264836
10,12,7,tI,0.007315779389886302
10,12,7,tO,0.03101908500515856
10,12,8,tD,0.033346410029334944
10,12,8,tE,0.06177283338969573
10,12,8,tI,0.005121438878384651
10,12,8,tO,0.02857016655682431
10,12,9,tD,0.03220123815350234
10,12,9,tE,0.056191791254095735
10,12,9,tI,0.005296653130821748
10,12,9,tO,0.02722821641410701
10,12,10,tD,0.03203455766080879
10,12,10,tE,0.05051736665889621
10,12,10,tI,0.006170485997669554
10,12,10,tO,0.02598769312076426
10,12,11,tD,0.03114602870249655
10,12,11,tE,0.045144671936286615
10,12,11,tI,0.0075058298058478
10,12,11,tO,0.023838134173459063
10,12,12,tD,0.02990822362888139
10,12,12,tE,0.03916984501760453
10,12,12,tI,0.005463372230044721
10,12,12,tO,0.0217784022501437
10,12,13,tD,0.028625187518191524
10,12,13,tE,0.0349871808628086
10,12,13,tI,0.004854512081685243
10,12,13,tO,0.01983266507431593
10,12,14,tD,0.027999134104466066
10,12,14,tE,0.03217897331458516
10,12,14,tI,0.004641394630642026
10,12,14,tO,0.018303585116795147
10,12,15,tD,0.027666184197587426
10,12,15,tE,0.030924163730815052
10,12,15,tI,0.004711154122698645
10,12,15,tO,0.017978280865519385
10,12,-1,s,0.53125
10,12,-1,x,0.9609375
10,12,-1,c,0.8160549032317401
10,13,1,tD,0.07593675613403321
10,13,1,tE,0.20892529123462736
10,13,1,tI,0.02111957631350136
10,13,1,tO,0.06945036905631423
10,13,2,tD,0.05185984028037637
10,13,2,tE,0.13897994064725935
10,13,2,tI,0.00297789886565018
10,13,2,tO,0.042667904803995044
10,13,3,tD,0.0467864904133603
10,13,3,tE,0.12086620167363435
10,13,3,tI,0.006904010367084993
10,13,3,tO,0.041857367013270655
10,13,4,tD,0.0432777451176662
10,13,4,tE,0.09959631788078696
10,13,4,tI,0.004372524122830024
10,13,4,tO,0.03931365338410251
10,13,5,tD,0.04181355364155024
10,13,5,tE,0.08715999167296104
10,13,5,tI,0.005054993426546086
10,13,5,tO,0.03749740720214322
10,13,6,tD,0.039750816016457975
10,13,6,tE,0.0748836313933134
10,13,6,tI,0.007725959702108715
10,13,6,tO,0.03554024313138022
10,13,7,tD,0.036880445940187204
10,13,7,tE,0.06550629509612918
